#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         THEMIS
#     SOURCE_NAME                     THB>Themis Probe B
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       FGM
#     DESCRIPTOR                      L2>L2 DATA
#     DATA_VERSION                    1
#     PI_NAME                         V. Angelopoulos, U. Auster & K.H. Glassmeier and W. Baumjohann
#     PI_AFFILIATION                  UCB, TUBS and IWF respectively, NASA NAS5-02099
#     TITLE                           Fluxgate Magnetometer Measurements
#     TEXT                            Sensor and electronics design provided by TUBS (Glassmeier, Auster) and IWF                            
#                                      (Baumjohann, Magnes)                                                                                  
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   THEMIS
#                                     ARTEMIS
#     LOGICAL_SOURCE                  thb_l2_fgm
#     LOGICAL_FILE_ID                 thb_l2_fgm_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Spacecraft-collected fluxgate magnetometer, Decimated TeleMetry High, DSL, GSE                         
#                                      and GSM coordinates                                                                                   
#     TIME_RESOLUTION                 1/4-1/128s
#     RULES_OF_USE                    Open Data for Scientific Use
#     GENERATED_BY                    THEMIS SOC
#     GENERATION_DATE                 Fri Jul 12 23:36:53 2019
#     ACKNOWLEDGEMENT                 NASA Contract NAS5-02099
#     MODS                            Rev- 2006-09-18
#     ADID_REF                        NSSD0110
#     LINK_TEXT                       THEMIS FGM
#                                     Higher resolution data and analysis s/w from
#                                     Detailed description of the
#     LINK_TITLE                      Processing History
#                                     THEMIS mission website
#                                     FGM instrument
#     HTTP_LINK                       http://themis.ssl.berkeley.edu/fgm_proc_history.shtml
#                                     http://themis.ssl.berkeley.edu/
#                                     http://themis.ssl.berkeley.edu/instrument_fgm.shtml
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     CAVEATS                         See THEMIS website for caveats
#     VALIDITY                        to be validated
#     VALIDATOR                       tbd
#     VALIDATE                        Compatible with the ISTP CDF Standards
#     INST_MOD                        THM>xxxx
#     PARENTS                         xxxx
#     INST_SETTINGS                   Not used
#     SOFTWARE_VERSION                26797
#     SPASE_DATASETRESOURCEID         spase://VSPO/NumericalData/THEMIS/B/FGM/PT0.0078125S
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. thb_fgs_epoch
#  2. ---- FGS (spin-resolution/~3 sec) magnetic  field B in XYZ GSE Coordinates
#       NOTES:  Units are in nanotesla
#
UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2019-01-07T15:30:57.032Z,-0.0668750,4.51303,0.258456
2019-01-07T15:31:01.341Z,-0.0228318,4.59315,0.137627
2019-01-07T15:31:05.651Z,-0.0129775,4.55025,0.388937
2019-01-07T15:31:09.960Z,0.116434,4.54086,0.385264
2019-01-07T15:31:14.270Z,-0.0644652,4.68481,0.368546
2019-01-07T15:31:18.579Z,0.00576951,4.71060,0.417128
2019-01-07T15:31:22.889Z,0.0470618,4.51259,0.325055
2019-01-07T15:31:27.198Z,-0.0612315,4.67549,0.324947
2019-01-07T15:31:31.508Z,-0.0443410,4.61952,0.289284
2019-01-07T15:31:35.817Z,0.147573,4.57236,0.545840
2019-01-07T15:31:40.127Z,-0.0491716,4.74079,0.220194
2019-01-07T15:31:44.436Z,0.00199645,4.66432,0.356468
2019-01-07T15:31:48.746Z,0.150200,4.37881,0.559949
2019-01-07T15:31:53.055Z,-0.00248997,4.49130,0.466496
2019-01-07T15:31:57.365Z,0.0325001,4.59755,0.467745
2019-01-07T15:32:01.674Z,0.218386,4.35334,0.524619
2019-01-07T15:32:05.984Z,0.117112,4.45305,0.483550
2019-01-07T15:32:10.293Z,0.0134227,4.59543,0.613456
2019-01-07T15:32:14.602Z,0.280524,4.44543,0.628693
2019-01-07T15:32:18.912Z,0.424487,4.45122,0.540347
2019-01-07T15:32:23.221Z,0.603373,4.47058,0.204175
2019-01-07T15:32:27.531Z,0.335051,4.50253,0.174384
2019-01-07T15:32:31.840Z,0.385264,4.38589,0.377242
2019-01-07T15:32:36.150Z,0.497694,4.57599,-0.134846
2019-01-07T15:32:40.459Z,1.27102,4.60759,-0.579286
2019-01-07T15:32:44.769Z,1.04401,4.41979,-0.125079
2019-01-07T15:32:49.078Z,0.801840,4.73375,-0.222443
2019-01-07T15:32:53.388Z,1.02507,4.68908,-0.138274
2019-01-07T15:32:57.697Z,1.16310,4.50456,-0.0702199
2019-01-07T15:33:02.007Z,0.861327,4.70468,0.0784779
2019-01-07T15:33:06.316Z,0.979713,4.66271,0.304026
2019-01-07T15:33:10.626Z,1.00324,4.50896,0.0942122
2019-01-07T15:33:14.935Z,1.05453,4.68972,-0.0934489
2019-01-07T15:33:19.245Z,0.904184,4.69513,0.273151
2019-01-07T15:33:23.554Z,0.950349,4.70473,0.204238
2019-01-07T15:33:27.864Z,0.926402,4.64526,0.138796
2019-01-07T15:33:32.173Z,0.937721,4.66977,0.0977215
2019-01-07T15:33:36.483Z,0.959309,4.63595,0.137116
2019-01-07T15:33:40.792Z,1.21952,4.65610,0.0573711
2019-01-07T15:33:45.102Z,1.09699,4.59547,0.214045
2019-01-07T15:33:49.411Z,0.763855,4.61446,0.393065
2019-01-07T15:33:53.721Z,0.698749,4.60958,0.413728
2019-01-07T15:33:58.030Z,0.679672,4.60746,0.559439
2019-01-07T15:34:02.340Z,0.617731,4.31438,0.886463
2019-01-07T15:34:06.649Z,0.376752,4.16711,0.979557
2019-01-07T15:34:10.959Z,0.763084,4.50936,0.537724
2019-01-07T15:34:15.268Z,0.552389,4.14568,0.932996
2019-01-07T15:34:19.578Z,0.605994,4.19098,0.875329
2019-01-07T15:34:23.887Z,0.481701,4.32141,1.00627
2019-01-07T15:34:28.197Z,0.501652,4.22090,0.790908
2019-01-07T15:34:32.506Z,0.361710,4.17481,1.04402
2019-01-07T15:34:36.816Z,0.383966,4.30357,1.05173
2019-01-07T15:34:41.125Z,0.529195,4.19126,0.997913
2019-01-07T15:34:45.435Z,0.482876,4.16064,1.09576
2019-01-07T15:34:49.744Z,0.646118,4.46838,0.757826
2019-01-07T15:34:54.054Z,0.557155,4.29644,0.846082
2019-01-07T15:34:58.363Z,0.746865,4.36319,0.448623
2019-01-07T15:35:02.673Z,0.622527,4.37919,0.906557
2019-01-07T15:35:06.982Z,1.04158,4.41234,0.291894
2019-01-07T15:35:11.292Z,0.668581,4.33194,0.727573
2019-01-07T15:35:15.601Z,0.374224,4.40332,0.910483
2019-01-07T15:35:19.911Z,0.318724,4.32779,0.855305
2019-01-07T15:35:24.220Z,0.541004,4.24295,1.00606
2019-01-07T15:35:28.530Z,0.739820,4.32614,0.981607
2019-01-07T15:35:32.839Z,0.661008,4.28940,0.910287
2019-01-07T15:35:37.148Z,0.763855,4.31395,0.769041
2019-01-07T15:35:41.458Z,0.546540,4.49881,0.774484
2019-01-07T15:35:45.767Z,0.667722,4.33443,0.739197
2019-01-07T15:35:50.077Z,0.579487,4.30341,0.821795
2019-01-07T15:35:54.386Z,-0.0716138,3.93983,1.51441
2019-01-07T15:35:58.696Z,0.658912,4.12372,1.15337
2019-01-07T15:36:03.005Z,0.406762,4.22336,1.12863
2019-01-07T15:36:07.315Z,0.521893,4.22659,1.26176
2019-01-07T15:36:11.624Z,0.374069,4.08179,1.31540
2019-01-07T15:36:15.934Z,0.578616,4.05546,1.23842
2019-01-07T15:36:20.243Z,0.668166,4.24718,1.11541
2019-01-07T15:36:24.553Z,0.907988,4.05444,1.19277
2019-01-07T15:36:28.862Z,0.481682,4.05678,1.24622
2019-01-07T15:36:33.172Z,0.278849,4.17827,1.35797
2019-01-07T15:36:37.481Z,0.0601665,3.97367,1.50777
2019-01-07T15:36:41.791Z,0.0170514,4.01967,1.45500
2019-01-07T15:36:46.100Z,0.426654,4.15863,1.32730
2019-01-07T15:36:50.410Z,0.274125,4.04175,1.33489
2019-01-07T15:36:54.719Z,0.350042,4.24423,1.33997
2019-01-07T15:36:59.029Z,0.244971,4.13322,1.26120
2019-01-07T15:37:03.338Z,0.353706,4.23366,1.29055
2019-01-07T15:37:07.648Z,0.110658,4.38566,1.22778
2019-01-07T15:37:11.957Z,-0.0842788,4.29128,1.19991
2019-01-07T15:37:16.267Z,0.324065,4.29795,1.16765
2019-01-07T15:37:20.576Z,0.366074,4.34101,1.12793
2019-01-07T15:37:24.886Z,0.593059,4.22825,1.32473
2019-01-07T15:37:29.195Z,0.477377,4.41980,0.957374
2019-01-07T15:37:33.505Z,0.567899,4.16505,1.46779
2019-01-07T15:37:37.814Z,0.563682,4.22016,1.47096
2019-01-07T15:37:42.124Z,0.478316,4.10935,1.51279
2019-01-07T15:37:46.433Z,0.829341,4.35338,1.15658
2019-01-07T15:37:50.743Z,1.15086,4.31795,0.830479
2019-01-07T15:37:55.052Z,1.50473,3.98130,1.24349
2019-01-07T15:37:59.362Z,1.42545,4.28214,0.941001
2019-01-07T15:38:03.671Z,1.56906,4.06726,0.768454
2019-01-07T15:38:07.981Z,1.64456,4.17085,0.721326
2019-01-07T15:38:12.290Z,2.01838,4.13434,0.601012
2019-01-07T15:38:16.600Z,1.46451,4.09780,0.686939
2019-01-07T15:38:20.909Z,0.797427,4.26685,1.16967
2019-01-07T15:38:25.219Z,0.206038,4.15995,1.34426
2019-01-07T15:38:29.528Z,0.462619,4.20492,1.20393
2019-01-07T15:38:33.838Z,0.709975,4.24080,1.04959
2019-01-07T15:38:38.147Z,0.483446,4.31643,0.982992
2019-01-07T15:38:42.456Z,0.257192,4.21955,1.12751
2019-01-07T15:38:46.766Z,0.126068,4.13378,1.09642
2019-01-07T15:38:51.075Z,0.269098,4.41409,0.863698
2019-01-07T15:38:55.385Z,0.359219,4.21076,0.858888
2019-01-07T15:38:59.694Z,0.539730,4.39694,0.835485
2019-01-07T15:39:04.004Z,1.07067,4.39253,0.643556
2019-01-07T15:39:08.313Z,0.762254,4.21139,0.650287
2019-01-07T15:39:12.623Z,0.799070,4.60576,0.168326
2019-01-07T15:39:16.932Z,1.35315,4.19091,0.643472
2019-01-07T15:39:21.242Z,1.32764,4.42202,0.607405
2019-01-07T15:39:25.551Z,1.41207,4.19219,0.733125
2019-01-07T15:39:29.861Z,1.39254,4.17713,0.719622
2019-01-07T15:39:34.170Z,1.43346,4.17318,0.940455
2019-01-07T15:39:38.480Z,1.48209,4.16853,0.755601
2019-01-07T15:39:42.789Z,1.80386,4.14672,0.316601
2019-01-07T15:39:47.099Z,1.47979,4.30399,0.625605
2019-01-07T15:39:51.408Z,1.63095,4.23173,0.603382
2019-01-07T15:39:55.718Z,1.75360,4.19901,0.469747
2019-01-07T15:40:00.027Z,1.73324,4.10048,0.574880
2019-01-07T15:40:04.337Z,1.90961,4.16992,0.493648
2019-01-07T15:40:08.646Z,1.91547,3.96704,0.464159
2019-01-07T15:40:12.956Z,1.94620,4.16422,0.607583
2019-01-07T15:40:17.265Z,1.92228,4.01880,0.649152
2019-01-07T15:40:21.575Z,1.65727,4.23429,0.607836
2019-01-07T15:40:25.884Z,1.98617,4.25621,0.266955
2019-01-07T15:40:30.194Z,1.75883,4.23434,-0.671097
2019-01-07T15:40:34.503Z,2.24797,4.10021,-0.169167
2019-01-07T15:40:38.813Z,2.11468,4.02061,0.103831
2019-01-07T15:40:43.122Z,1.83070,4.12644,0.0662414
2019-01-07T15:40:47.432Z,2.13093,4.06669,-0.140116
2019-01-07T15:40:51.741Z,1.70423,4.29897,0.0902255
2019-01-07T15:40:56.051Z,1.89503,4.02622,0.190237
2019-01-07T15:41:00.360Z,2.05343,4.10462,0.405213
2019-01-07T15:41:04.670Z,2.09257,3.92697,0.782258
2019-01-07T15:41:08.979Z,2.17994,3.96047,0.711285
2019-01-07T15:41:13.289Z,1.80532,4.31426,0.0822218
2019-01-07T15:41:17.598Z,2.08037,4.19126,0.293940
2019-01-07T15:41:21.908Z,2.00254,4.30908,0.104062
2019-01-07T15:41:26.217Z,2.04183,4.25263,0.235171
2019-01-07T15:41:30.527Z,2.07095,4.04674,0.635850
2019-01-07T15:41:34.836Z,2.04589,4.12639,0.506940
2019-01-07T15:41:39.145Z,2.04599,4.06891,0.393962
2019-01-07T15:41:43.455Z,1.67550,4.08869,0.386711
2019-01-07T15:41:47.764Z,1.74791,4.17251,0.600262
2019-01-07T15:41:52.074Z,2.01883,4.03296,0.537148
2019-01-07T15:41:56.383Z,2.17460,4.04037,0.427936
2019-01-07T15:42:00.693Z,2.28089,3.90471,0.428176
2019-01-07T15:42:05.002Z,2.07435,4.05847,0.288290
2019-01-07T15:42:09.312Z,2.12131,3.98704,0.398728
2019-01-07T15:42:13.621Z,2.04949,4.28771,0.243502
2019-01-07T15:42:17.931Z,2.20726,4.16770,0.351159
2019-01-07T15:42:22.240Z,2.13317,4.11723,0.490918
2019-01-07T15:42:26.550Z,2.08190,4.25117,0.467621
2019-01-07T15:42:30.859Z,1.94453,3.93304,0.650799
2019-01-07T15:42:35.169Z,1.93309,4.00189,0.668830
2019-01-07T15:42:39.478Z,2.09456,3.93565,0.371069
2019-01-07T15:42:43.788Z,2.66343,3.78585,0.0786104
2019-01-07T15:42:48.097Z,2.17759,4.16768,0.309235
2019-01-07T15:42:52.407Z,2.21522,4.24482,0.301628
2019-01-07T15:42:56.716Z,2.11399,4.00819,0.497546
2019-01-07T15:43:01.026Z,1.79954,4.15906,0.924750
2019-01-07T15:43:05.335Z,1.68270,4.17499,0.979906
2019-01-07T15:43:09.645Z,1.62019,3.96232,1.12468
2019-01-07T15:43:13.954Z,1.40689,4.10689,1.29488
2019-01-07T15:43:18.264Z,1.47478,3.88917,1.23039
2019-01-07T15:43:22.573Z,1.39372,3.71580,1.46010
2019-01-07T15:43:26.883Z,1.78317,3.89173,0.806566
2019-01-07T15:43:31.192Z,1.75786,3.75745,0.949542
2019-01-07T15:43:35.502Z,1.98796,3.99329,1.11475
2019-01-07T15:43:39.811Z,1.76875,3.99766,1.19535
2019-01-07T15:43:44.121Z,1.50975,3.88105,1.28361
2019-01-07T15:43:48.430Z,1.52641,4.12616,1.14988
2019-01-07T15:43:52.740Z,1.49401,3.81212,1.27274
2019-01-07T15:43:57.049Z,1.37382,3.83060,1.29044
2019-01-07T15:44:01.359Z,1.55785,3.88505,1.18853
2019-01-07T15:44:05.668Z,1.77978,3.77986,1.09610
2019-01-07T15:44:09.978Z,1.48262,4.05965,1.15781
2019-01-07T15:44:14.287Z,1.29345,4.03432,1.49450
2019-01-07T15:44:18.597Z,1.85637,3.94459,1.22847
2019-01-07T15:44:22.906Z,1.28653,4.04004,1.42249
2019-01-07T15:44:27.215Z,1.50244,3.80206,1.32441
2019-01-07T15:44:31.525Z,1.81495,3.92131,1.23344
2019-01-07T15:44:35.834Z,2.29095,3.64663,0.945536
2019-01-07T15:44:40.144Z,2.24736,3.51525,0.756521
2019-01-07T15:44:44.453Z,2.37186,3.64873,0.932750
2019-01-07T15:44:48.763Z,2.26218,3.75855,0.564990
2019-01-07T15:44:53.072Z,2.27366,3.85420,0.248969
2019-01-07T15:44:57.382Z,2.43034,3.78736,0.400169
2019-01-07T15:45:01.691Z,2.09739,3.64125,0.874280
2019-01-07T15:45:06.001Z,2.01321,3.78450,0.852663
2019-01-07T15:45:10.310Z,2.08500,3.87029,0.524888
2019-01-07T15:45:14.620Z,2.56354,3.34141,0.649089
2019-01-07T15:45:18.929Z,2.55066,3.62546,0.376504
2019-01-07T15:45:23.239Z,2.70071,3.39182,0.666800
2019-01-07T15:45:27.548Z,2.44304,3.60036,0.691690
2019-01-07T15:45:31.858Z,2.60346,3.60149,0.602499
2019-01-07T15:45:36.167Z,2.40070,3.65133,0.436243
2019-01-07T15:45:40.477Z,2.64458,3.48260,0.597376
2019-01-07T15:45:44.786Z,2.63582,3.53657,0.496560
2019-01-07T15:45:49.096Z,2.52384,3.54560,0.568831
2019-01-07T15:45:53.405Z,2.24236,3.81577,0.832390
2019-01-07T15:45:57.715Z,2.05961,3.89371,0.288809
2019-01-07T15:46:02.024Z,2.38970,3.58282,1.07650
2019-01-07T15:46:06.334Z,2.05151,3.75964,0.778309
2019-01-07T15:46:10.643Z,2.24456,3.57340,0.823304
2019-01-07T15:46:14.953Z,1.46297,3.92348,0.840187
2019-01-07T15:46:19.262Z,1.82102,3.90399,0.601992
2019-01-07T15:46:23.572Z,1.96295,3.72246,0.782753
2019-01-07T15:46:27.881Z,2.27903,3.78848,0.697325
2019-01-07T15:46:32.191Z,1.81080,3.84049,0.764551
2019-01-07T15:46:36.500Z,1.70787,3.92353,0.772763
2019-01-07T15:46:40.810Z,1.58620,3.86041,0.917815
2019-01-07T15:46:45.119Z,1.66626,3.51442,1.26364
2019-01-07T15:46:49.429Z,1.68698,3.83366,0.967677
2019-01-07T15:46:53.738Z,1.59434,3.87256,1.22139
2019-01-07T15:46:58.047Z,1.26027,3.85143,1.19198
2019-01-07T15:47:02.357Z,1.36936,3.80783,1.21245
2019-01-07T15:47:06.666Z,1.28576,3.72042,1.56109
2019-01-07T15:47:10.976Z,1.19816,3.62328,1.44093
2019-01-07T15:47:15.285Z,1.18850,3.76570,1.24473
2019-01-07T15:47:19.595Z,1.39732,3.46225,1.62460
2019-01-07T15:47:23.904Z,1.73955,3.22720,2.15557
2019-01-07T15:47:28.214Z,1.66062,3.26587,2.12922
2019-01-07T15:47:32.523Z,1.62124,3.21165,2.09207
2019-01-07T15:47:36.833Z,1.55132,3.31010,2.11165
2019-01-07T15:47:41.142Z,1.77330,3.10107,1.91921
2019-01-07T15:47:45.452Z,1.66920,3.14456,1.99692
2019-01-07T15:47:49.761Z,1.54354,3.56874,1.64626
2019-01-07T15:47:54.071Z,1.67492,3.66813,1.56445
2019-01-07T15:47:58.380Z,2.02122,3.82574,0.939131
2019-01-07T15:48:02.690Z,2.26190,3.53033,1.22186
2019-01-07T15:48:06.999Z,2.10510,3.80485,1.27067
2019-01-07T15:48:11.309Z,2.19346,3.72841,0.496035
2019-01-07T15:48:15.618Z,2.19080,3.99381,-0.340163
2019-01-07T15:48:19.928Z,2.25746,3.87246,0.136877
2019-01-07T15:48:24.237Z,2.40508,3.76749,0.216116
2019-01-07T15:48:28.547Z,2.50412,3.93190,-0.309806
2019-01-07T15:48:32.856Z,2.42668,3.88397,-0.207508
2019-01-07T15:48:37.166Z,2.76863,3.73924,-0.0136865
2019-01-07T15:48:41.475Z,2.76896,3.79547,0.0934761
2019-01-07T15:48:45.785Z,2.81344,3.62396,0.0968068
2019-01-07T15:48:50.094Z,2.64881,3.67793,0.189173
2019-01-07T15:48:54.404Z,2.68500,3.63760,0.444941
2019-01-07T15:48:58.713Z,2.67900,3.51900,0.604327
2019-01-07T15:49:03.023Z,2.73577,3.49441,0.351004
2019-01-07T15:49:07.332Z,2.85777,3.56369,0.284105
2019-01-07T15:49:11.642Z,2.67110,3.57048,0.491883
2019-01-07T15:49:15.951Z,2.70701,3.70267,0.536537
2019-01-07T15:49:20.261Z,2.15569,3.79469,0.509598
2019-01-07T15:49:24.570Z,2.27234,3.94387,0.159358
2019-01-07T15:49:28.879Z,2.21784,3.83671,0.584659
2019-01-07T15:49:33.189Z,2.29024,3.55577,0.980161
2019-01-07T15:49:37.498Z,2.56389,3.52995,0.636226
2019-01-07T15:49:41.808Z,2.74927,3.70927,0.354909
2019-01-07T15:49:46.117Z,2.77367,3.61730,0.327508
2019-01-07T15:49:50.427Z,2.64299,3.69472,0.267641
2019-01-07T15:49:54.736Z,2.77741,3.51707,0.343121
2019-01-07T15:49:59.046Z,2.73984,3.50049,0.502782
2019-01-07T15:50:03.355Z,2.63094,3.42905,0.806400
2019-01-07T15:50:07.665Z,2.58383,3.51159,0.821914
2019-01-07T15:50:11.974Z,2.98875,3.52831,0.286094
2019-01-07T15:50:16.284Z,2.82509,3.40419,0.538871
2019-01-07T15:50:20.593Z,2.71609,3.69073,0.579477
2019-01-07T15:50:24.903Z,2.72125,3.77594,0.567734
2019-01-07T15:50:29.212Z,2.70056,3.62119,0.565705
2019-01-07T15:50:33.522Z,2.56549,3.61833,0.589921
2019-01-07T15:50:37.831Z,2.40830,3.70800,0.693532
2019-01-07T15:50:42.141Z,2.52759,3.87810,0.638468
2019-01-07T15:50:46.450Z,2.40162,3.77735,0.812645
2019-01-07T15:50:50.760Z,2.47913,3.60331,0.895357
2019-01-07T15:50:55.069Z,2.30294,3.61920,0.866675
2019-01-07T15:50:59.379Z,2.58883,3.64379,0.800096
2019-01-07T15:51:03.688Z,2.34571,3.86750,0.740315
2019-01-07T15:51:07.998Z,2.37337,3.73032,0.805334
2019-01-07T15:51:12.307Z,2.22913,3.74679,0.870567
2019-01-07T15:51:16.617Z,2.27893,3.73162,0.587211
2019-01-07T15:51:20.926Z,2.38164,3.79941,0.668930
2019-01-07T15:51:25.236Z,2.34990,3.89835,0.630127
2019-01-07T15:51:29.545Z,2.44613,3.87047,0.575999
2019-01-07T15:51:33.855Z,2.39189,3.72689,0.584369
2019-01-07T15:51:38.164Z,2.28378,3.87493,0.691350
2019-01-07T15:51:42.474Z,2.20318,3.86481,0.617261
2019-01-07T15:51:46.783Z,2.38646,3.92853,0.608040
2019-01-07T15:51:51.092Z,2.57509,3.64781,0.572087
2019-01-07T15:51:55.402Z,2.60679,3.78503,0.590905
2019-01-07T15:51:59.711Z,2.59311,3.71729,0.634943
2019-01-07T15:52:04.021Z,2.73510,3.66438,0.653733
2019-01-07T15:52:08.330Z,2.75794,3.81291,0.626695
2019-01-07T15:52:12.640Z,2.85270,3.60330,0.641905
2019-01-07T15:52:16.949Z,2.99796,3.35496,0.666088
2019-01-07T15:52:21.259Z,3.08399,3.16345,0.716503
2019-01-07T15:52:25.568Z,3.24288,3.13676,0.825659
2019-01-07T15:52:29.878Z,3.35300,2.89347,0.757544
2019-01-07T15:52:34.187Z,3.25906,3.28668,0.681712
2019-01-07T15:52:38.497Z,3.01288,3.29035,0.766576
2019-01-07T15:52:42.806Z,2.91150,3.41541,0.741468
2019-01-07T15:52:47.116Z,2.81824,3.43828,0.796886
2019-01-07T15:52:51.425Z,3.00921,3.16862,0.935973
2019-01-07T15:52:55.735Z,2.71482,3.47620,0.823887
2019-01-07T15:53:00.044Z,2.71782,3.43532,0.961196
2019-01-07T15:53:04.354Z,2.47252,3.80127,0.852481
2019-01-07T15:53:08.663Z,2.66992,3.36644,0.859325
2019-01-07T15:53:12.973Z,3.16548,3.18527,0.943984
2019-01-07T15:53:17.282Z,2.58269,3.65442,0.800398
2019-01-07T15:53:21.592Z,2.67778,3.50104,0.922772
2019-01-07T15:53:25.901Z,2.79358,3.53458,0.869171
2019-01-07T15:53:30.211Z,2.39299,3.88818,0.821873
2019-01-07T15:53:34.520Z,2.43660,3.76922,0.865839
2019-01-07T15:53:38.830Z,2.55485,3.75635,0.874301
2019-01-07T15:53:43.139Z,2.44275,3.75859,0.865513
2019-01-07T15:53:47.449Z,2.54301,3.64035,0.947137
2019-01-07T15:53:51.758Z,2.41828,3.70777,0.889854
2019-01-07T15:53:56.068Z,2.47477,3.78764,0.739438
2019-01-07T15:54:00.377Z,2.44155,3.85506,0.857001
2019-01-07T15:54:04.687Z,2.79736,3.34841,0.991789
2019-01-07T15:54:08.996Z,2.89445,3.55049,0.864065
2019-01-07T15:54:13.305Z,3.06548,3.16687,0.937444
2019-01-07T15:54:17.615Z,3.14965,3.07368,0.988069
2019-01-07T15:54:21.924Z,2.68362,3.36612,1.12930
2019-01-07T15:54:26.234Z,2.52619,3.62461,0.979811
2019-01-07T15:54:30.543Z,2.48199,3.49129,1.30758
2019-01-07T15:54:34.853Z,2.52898,3.53428,1.09102
2019-01-07T15:54:39.162Z,3.00372,3.07724,0.869541
2019-01-07T15:54:43.472Z,3.21770,3.05933,1.07868
2019-01-07T15:54:47.781Z,3.10912,2.79563,1.36541
2019-01-07T15:54:52.091Z,2.72873,3.39302,1.23994
2019-01-07T15:54:56.400Z,2.75188,3.25100,1.15899
2019-01-07T15:55:00.710Z,2.81816,3.37764,1.19485
2019-01-07T15:55:05.019Z,2.77893,3.54471,1.24481
2019-01-07T15:55:09.329Z,2.66963,3.58893,1.22724
2019-01-07T15:55:13.638Z,2.46599,3.42670,1.34160
2019-01-07T15:55:17.948Z,2.62976,3.12478,1.66586
2019-01-07T15:55:22.257Z,2.54166,3.18279,1.68053
2019-01-07T15:55:26.567Z,2.35645,3.30706,1.62493
2019-01-07T15:55:30.876Z,2.47146,3.30351,1.67699
2019-01-07T15:55:35.186Z,2.67891,3.01125,1.88325
2019-01-07T15:55:39.495Z,2.58922,2.88075,1.88620
2019-01-07T15:55:43.805Z,2.70965,3.30866,1.53464
2019-01-07T15:55:48.114Z,2.35241,3.01467,2.01416
2019-01-07T15:55:52.424Z,2.20294,3.26804,1.96414
2019-01-07T15:55:56.733Z,2.58260,3.12878,1.87235
2019-01-07T15:56:01.043Z,2.45334,3.39164,1.78512
2019-01-07T15:56:05.352Z,2.58768,2.63837,2.35352
2019-01-07T15:56:09.662Z,2.64321,3.59378,1.30674
2019-01-07T15:56:13.971Z,2.54143,3.40168,1.45643
2019-01-07T15:56:18.281Z,2.63835,3.46836,1.40961
2019-01-07T15:56:22.590Z,2.62609,3.48593,1.36828
2019-01-07T15:56:26.899Z,2.53051,3.46187,1.38468
2019-01-07T15:56:31.209Z,2.79777,3.23275,1.31295
2019-01-07T15:56:35.518Z,2.30495,3.59183,1.69156
2019-01-07T15:56:39.828Z,2.34012,3.41868,1.48982
2019-01-07T15:56:44.137Z,2.11425,3.80710,1.47857
2019-01-07T15:56:48.447Z,2.07212,3.60701,1.62522
2019-01-07T15:56:52.756Z,2.45566,3.35642,1.42309
2019-01-07T15:56:57.066Z,2.67015,3.11538,1.26138
2019-01-07T15:57:01.375Z,2.94091,3.43764,1.03525
2019-01-07T15:57:05.685Z,2.94504,3.28981,1.05802
2019-01-07T15:57:09.994Z,2.90611,3.44885,1.02110
2019-01-07T15:57:14.304Z,2.94592,3.40165,1.26944
2019-01-07T15:57:18.613Z,2.65761,3.68812,1.03399
2019-01-07T15:57:22.923Z,2.53108,3.54966,1.31092
2019-01-07T15:57:27.232Z,2.39965,3.65425,1.55076
2019-01-07T15:57:31.542Z,2.69755,3.49749,1.27636
2019-01-07T15:57:35.851Z,2.79235,3.48445,1.36562
2019-01-07T15:57:40.161Z,2.93943,3.22374,1.28258
2019-01-07T15:57:44.470Z,2.86755,3.29566,1.23131
2019-01-07T15:57:48.780Z,2.91599,3.30582,1.21439
2019-01-07T15:57:53.089Z,3.04741,3.35143,1.06158
2019-01-07T15:57:57.399Z,3.17839,3.13366,1.15455
2019-01-07T15:58:01.708Z,3.03099,3.37032,0.952422
2019-01-07T15:58:06.018Z,2.88092,3.62185,0.869138
2019-01-07T15:58:10.327Z,2.83663,3.34574,1.19385
2019-01-07T15:58:14.637Z,2.76251,3.38122,1.22660
2019-01-07T15:58:18.946Z,2.51935,3.60863,1.20881
2019-01-07T15:58:23.256Z,2.28158,3.90275,0.969350
2019-01-07T15:58:27.565Z,2.42450,3.67545,1.19054
2019-01-07T15:58:31.874Z,2.51218,3.80106,1.09070
2019-01-07T15:58:36.184Z,2.76884,3.55605,1.17437
2019-01-07T15:58:40.493Z,2.50528,3.58851,1.24568
2019-01-07T15:58:44.803Z,2.68090,3.30245,1.43908
2019-01-07T15:58:49.112Z,2.61480,3.59373,1.28934
2019-01-07T15:58:53.422Z,2.58619,3.45829,1.35288
2019-01-07T15:58:57.731Z,2.56003,3.40874,1.35849
2019-01-07T15:59:02.041Z,2.68211,3.33830,1.32760
