#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         THEMIS
#     SOURCE_NAME                     THB>Themis Probe B
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       FGM
#     DESCRIPTOR                      L2>L2 DATA
#     DATA_VERSION                    1
#     PI_NAME                         V. Angelopoulos, U. Auster & K.H. Glassmeier and W. Baumjohann
#     PI_AFFILIATION                  UCB, TUBS and IWF respectively, NASA NAS5-02099
#     TITLE                           Fluxgate Magnetometer Measurements
#     TEXT                            Sensor and electronics design provided by TUBS (Glassmeier, Auster) and IWF                            
#                                      (Baumjohann, Magnes)                                                                                  
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   THEMIS
#                                     ARTEMIS
#     LOGICAL_SOURCE                  thb_l2_fgm
#     LOGICAL_FILE_ID                 thb_l2_fgm_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      Spacecraft-collected fluxgate magnetometer, Decimated TeleMetry High, DSL, GSE                         
#                                      and GSM coordinates                                                                                   
#     TIME_RESOLUTION                 1/4-1/128s
#     RULES_OF_USE                    Open Data for Scientific Use
#     GENERATED_BY                    THEMIS SOC
#     GENERATION_DATE                 Fri Jul 12 23:51:58 2019
#     ACKNOWLEDGEMENT                 NASA Contract NAS5-02099
#     MODS                            Rev- 2006-09-18
#     ADID_REF                        NSSD0110
#     LINK_TEXT                       THEMIS FGM
#                                     Higher resolution data and analysis s/w from
#                                     Detailed description of the
#     LINK_TITLE                      Processing History
#                                     THEMIS mission website
#                                     FGM instrument
#     HTTP_LINK                       http://themis.ssl.berkeley.edu/fgm_proc_history.shtml
#                                     http://themis.ssl.berkeley.edu/
#                                     http://themis.ssl.berkeley.edu/instrument_fgm.shtml
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     CAVEATS                         See THEMIS website for caveats
#     VALIDITY                        to be validated
#     VALIDATOR                       tbd
#     VALIDATE                        Compatible with the ISTP CDF Standards
#     INST_MOD                        THM>xxxx
#     PARENTS                         xxxx
#     INST_SETTINGS                   Not used
#     SOFTWARE_VERSION                26797
#     SPASE_DATASETRESOURCEID         spase://VSPO/NumericalData/THEMIS/B/FGM/PT0.0078125S
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. thb_fgs_epoch
#  2. ---- FGS (spin-resolution/~3 sec) magnetic  field B in XYZ GSE Coordinates
#       NOTES:  Units are in nanotesla
#
UT__yyyy-mm-ddThh:mm:ss.sssZ,BX_FGS-D_(@_1_)_nT_GSE,BY_FGS-D_(@_2_)_nT_GSE,BZ_FGS-D_(@_3_)_nT_GSE
2019-01-30T15:17:07.160Z,-1.60821,1.48708,-2.35348
2019-01-30T15:17:11.469Z,-1.56208,1.64578,-2.27295
2019-01-30T15:17:15.779Z,-1.64613,1.21530,-2.57864
2019-01-30T15:17:20.088Z,-1.49558,1.59593,-2.53809
2019-01-30T15:17:24.398Z,-1.28671,1.66050,-2.36431
2019-01-30T15:17:28.707Z,-1.37476,1.80351,-2.43697
2019-01-30T15:17:33.017Z,-1.39189,1.59334,-2.38608
2019-01-30T15:17:37.327Z,-1.58820,1.62055,-2.25413
2019-01-30T15:17:41.636Z,-1.40766,1.76106,-2.22994
2019-01-30T15:17:45.946Z,-1.69694,1.28130,-2.46788
2019-01-30T15:17:50.255Z,-1.71263,1.17701,-2.63565
2019-01-30T15:17:54.565Z,-1.68404,1.27915,-2.57184
2019-01-30T15:17:58.874Z,-1.41281,1.47942,-2.45945
2019-01-30T15:18:03.184Z,-1.38729,1.77575,-2.27983
2019-01-30T15:18:07.494Z,-1.12806,1.91388,-2.28410
2019-01-30T15:18:11.803Z,-1.01887,1.91639,-2.24685
2019-01-30T15:18:16.113Z,-0.877276,2.24660,-2.27985
2019-01-30T15:18:20.422Z,-0.680992,2.14166,-2.07425
2019-01-30T15:18:24.732Z,-0.908750,2.31598,-2.14268
2019-01-30T15:18:29.042Z,-0.877460,2.08991,-2.03980
2019-01-30T15:18:33.351Z,-1.06045,2.11123,-2.09063
2019-01-30T15:18:37.661Z,-1.16597,2.02646,-2.06523
2019-01-30T15:18:41.970Z,-1.11093,2.08852,-2.12103
2019-01-30T15:18:46.280Z,-1.08356,1.80612,-2.06890
2019-01-30T15:18:50.589Z,-1.16187,2.02946,-2.18559
2019-01-30T15:18:54.899Z,-1.11758,1.80264,-2.18087
2019-01-30T15:18:59.209Z,-1.19723,1.89141,-2.14252
2019-01-30T15:19:03.518Z,-1.16963,2.00175,-2.22477
2019-01-30T15:19:07.828Z,-1.19542,1.96664,-2.12694
2019-01-30T15:19:12.137Z,-1.22671,1.98270,-2.16088
2019-01-30T15:19:16.447Z,-1.19347,1.73769,-2.14546
2019-01-30T15:19:20.756Z,-1.33006,2.00012,-2.12639
2019-01-30T15:19:25.066Z,-1.23658,2.02738,-2.18678
2019-01-30T15:19:29.376Z,-1.28833,1.89626,-2.13282
2019-01-30T15:19:33.685Z,-1.17789,1.76771,-2.05486
2019-01-30T15:19:37.995Z,-1.17797,1.83324,-2.13807
2019-01-30T15:19:42.304Z,-1.20701,1.79501,-2.10688
2019-01-30T15:19:46.614Z,-1.29015,1.88857,-2.16159
2019-01-30T15:19:50.923Z,-1.25910,1.67849,-2.23424
2019-01-30T15:19:55.233Z,-1.33996,1.61011,-2.20098
2019-01-30T15:19:59.543Z,-1.24822,1.57222,-2.29471
2019-01-30T15:20:03.852Z,-1.32118,1.62728,-2.29743
2019-01-30T15:20:08.162Z,-1.30189,1.89552,-2.40831
2019-01-30T15:20:12.471Z,-1.34901,1.66330,-2.31478
2019-01-30T15:20:16.781Z,-1.27001,1.71459,-2.29485
2019-01-30T15:20:21.090Z,-1.38341,1.90236,-2.41459
2019-01-30T15:20:25.400Z,-1.23203,1.74043,-2.40293
2019-01-30T15:20:29.710Z,-1.28662,1.69533,-2.33589
2019-01-30T15:20:34.019Z,-1.30033,1.72717,-2.34637
2019-01-30T15:20:38.329Z,-1.38545,1.73734,-2.32886
2019-01-30T15:20:42.638Z,-1.39720,1.71410,-2.33838
2019-01-30T15:20:46.948Z,-1.32499,1.91477,-2.38799
2019-01-30T15:20:51.257Z,-1.35064,1.68448,-2.34130
2019-01-30T15:20:55.567Z,-1.31714,1.51451,-2.30715
2019-01-30T15:20:59.877Z,-1.25638,1.55836,-2.39546
2019-01-30T15:21:04.186Z,-1.27402,1.52177,-2.32502
2019-01-30T15:21:08.496Z,-1.22087,1.93789,-2.37094
2019-01-30T15:21:12.805Z,-1.32430,1.67641,-2.38276
2019-01-30T15:21:17.115Z,-1.31671,1.62715,-2.43237
2019-01-30T15:21:21.425Z,-1.42263,1.91596,-2.31597
2019-01-30T15:21:25.734Z,-1.26094,1.66551,-2.40890
2019-01-30T15:21:30.044Z,-1.38159,1.60709,-2.35277
2019-01-30T15:21:34.353Z,-1.43445,1.56234,-2.41154
2019-01-30T15:21:38.663Z,-1.39567,1.77446,-2.32534
2019-01-30T15:21:42.972Z,-1.28737,1.86540,-2.20818
2019-01-30T15:21:47.282Z,-1.32879,1.86116,-2.36582
2019-01-30T15:21:51.592Z,-1.33050,1.70041,-2.44667
2019-01-30T15:21:55.901Z,-1.31301,1.78226,-2.19690
2019-01-30T15:22:00.211Z,-1.22135,2.06523,-2.06126
2019-01-30T15:22:04.520Z,-1.20026,2.27824,-2.04853
2019-01-30T15:22:08.830Z,-1.26950,2.27389,-2.13512
2019-01-30T15:22:13.139Z,-1.23697,2.25786,-2.10426
2019-01-30T15:22:17.449Z,-1.22812,2.17654,-2.17376
2019-01-30T15:22:21.759Z,-1.27366,2.29833,-2.14092
2019-01-30T15:22:26.068Z,-1.23417,2.36709,-2.12753
2019-01-30T15:22:30.378Z,-1.22158,2.25101,-2.05078
2019-01-30T15:22:34.687Z,-1.17802,2.14283,-2.08073
2019-01-30T15:22:38.997Z,-1.12952,2.11635,-2.19788
2019-01-30T15:22:43.306Z,-1.19844,2.14152,-2.09537
2019-01-30T15:22:47.616Z,-1.31492,2.23859,-2.11046
2019-01-30T15:22:51.926Z,-1.24554,1.94081,-2.17191
2019-01-30T15:22:56.235Z,-1.36043,1.86689,-2.13668
2019-01-30T15:23:00.545Z,-1.31001,1.86753,-2.20214
2019-01-30T15:23:04.854Z,-1.40258,2.08021,-2.20563
2019-01-30T15:23:09.164Z,-1.32819,2.06004,-2.17762
2019-01-30T15:23:13.473Z,-1.33647,2.09423,-2.19182
2019-01-30T15:23:17.783Z,-1.20148,2.08966,-2.06750
2019-01-30T15:23:22.093Z,-1.31716,1.94982,-2.19422
2019-01-30T15:23:26.402Z,-1.43918,1.88867,-2.20792
2019-01-30T15:23:30.712Z,-1.34145,1.92502,-2.36255
2019-01-30T15:23:35.021Z,-1.39320,1.90091,-2.33434
2019-01-30T15:23:39.331Z,-1.42471,1.92421,-2.39762
2019-01-30T15:23:43.640Z,-1.38129,1.75569,-2.25976
2019-01-30T15:23:47.950Z,-1.39057,2.25948,-2.31643
2019-01-30T15:23:52.260Z,-1.30839,2.42087,-2.31692
2019-01-30T15:23:56.569Z,-1.14123,2.24623,-2.09402
2019-01-30T15:24:00.879Z,-1.16991,2.33390,-2.00729
2019-01-30T15:24:05.188Z,-1.05714,2.18523,-1.90000
2019-01-30T15:24:09.498Z,-1.05957,2.19996,-1.95255
2019-01-30T15:24:13.807Z,-1.13396,2.11112,-1.96353
2019-01-30T15:24:18.117Z,-1.04660,2.58566,-1.90458
2019-01-30T15:24:22.427Z,-1.02356,2.39511,-1.74878
2019-01-30T15:24:26.736Z,-1.06992,2.63221,-1.88775
2019-01-30T15:24:31.046Z,-1.10904,2.38644,-1.93520
2019-01-30T15:24:35.355Z,-1.09637,2.50253,-2.01549
2019-01-30T15:24:39.665Z,-1.09818,2.55764,-1.89382
2019-01-30T15:24:43.975Z,-1.06499,2.42701,-1.99482
2019-01-30T15:24:48.284Z,-1.00143,2.25830,-1.78677
2019-01-30T15:24:52.594Z,-1.04189,2.32615,-1.94032
2019-01-30T15:24:56.903Z,-0.974609,2.34218,-1.98220
2019-01-30T15:25:01.213Z,-0.989209,2.24235,-1.76477
2019-01-30T15:25:05.522Z,-1.02139,2.32148,-1.89052
2019-01-30T15:25:09.832Z,-1.01639,2.27073,-1.81708
2019-01-30T15:25:14.142Z,-1.01968,2.38125,-1.81909
2019-01-30T15:25:18.451Z,-1.02831,2.41188,-1.78645
2019-01-30T15:25:22.761Z,-0.965683,2.59523,-1.94822
2019-01-30T15:25:27.070Z,-1.02574,2.33839,-1.74428
2019-01-30T15:25:31.380Z,-0.993022,2.38336,-1.81702
2019-01-30T15:25:35.689Z,-1.03250,2.57615,-1.98225
2019-01-30T15:25:39.999Z,-0.947171,2.26575,-1.83248
2019-01-30T15:25:44.309Z,-0.884310,2.48462,-1.84031
2019-01-30T15:25:48.618Z,-0.980421,2.40976,-1.79601
2019-01-30T15:25:52.928Z,-0.988922,2.58231,-1.94468
2019-01-30T15:25:57.237Z,-0.900511,2.39201,-1.83306
2019-01-30T15:26:01.547Z,-0.865441,2.50513,-1.79961
2019-01-30T15:26:05.856Z,-0.966309,2.58213,-1.81935
2019-01-30T15:26:10.166Z,-0.886625,2.47260,-1.76380
2019-01-30T15:26:14.476Z,-0.929932,2.45586,-1.72525
2019-01-30T15:26:18.785Z,-0.839514,2.50681,-1.73611
2019-01-30T15:26:23.095Z,-0.854208,2.50865,-1.69029
2019-01-30T15:26:27.404Z,-0.829392,2.33721,-1.70161
2019-01-30T15:26:31.714Z,-0.528167,2.70406,-1.86287
2019-01-30T15:26:36.023Z,-0.570996,2.48358,-1.72931
2019-01-30T15:26:40.333Z,-0.620006,2.41953,-1.69767
2019-01-30T15:26:44.643Z,-0.684952,2.49045,-1.77486
2019-01-30T15:26:48.952Z,-0.651305,2.59407,-1.71764
2019-01-30T15:26:53.262Z,-0.684788,2.46441,-1.64290
2019-01-30T15:26:57.571Z,-0.665450,2.33744,-1.75373
2019-01-30T15:27:01.881Z,-0.666385,2.24134,-1.86242
2019-01-30T15:27:06.190Z,-0.611412,2.09463,-1.72082
2019-01-30T15:27:10.500Z,-0.681440,2.26170,-1.79653
2019-01-30T15:27:14.810Z,-0.683941,2.35928,-1.79543
2019-01-30T15:27:19.119Z,-0.590026,2.44691,-1.71707
2019-01-30T15:27:23.429Z,-0.580321,2.43955,-1.58978
2019-01-30T15:27:27.738Z,-0.671901,2.41073,-1.66394
2019-01-30T15:27:32.048Z,-0.674699,2.21055,-1.66784
2019-01-30T15:27:36.357Z,-0.682536,2.42420,-1.63940
2019-01-30T15:27:40.667Z,-0.488245,2.32549,-1.40154
2019-01-30T15:27:44.977Z,-0.781425,2.55039,-1.51159
2019-01-30T15:27:49.286Z,-0.642951,2.28433,-1.55128
2019-01-30T15:27:53.596Z,-0.354384,2.60918,-1.24846
2019-01-30T15:27:57.905Z,-0.404709,2.82671,-1.46237
2019-01-30T15:28:02.215Z,-0.284777,2.71215,-1.40941
2019-01-30T15:28:06.524Z,-0.449471,2.73029,-1.52112
2019-01-30T15:28:10.834Z,-0.429114,2.78439,-1.46093
2019-01-30T15:28:15.144Z,-0.445701,2.46756,-1.50702
2019-01-30T15:28:19.453Z,-0.544442,2.79653,-1.54145
2019-01-30T15:28:23.763Z,-0.454299,2.80653,-1.54551
2019-01-30T15:28:28.072Z,-0.537730,2.87115,-1.54113
2019-01-30T15:28:32.382Z,-0.424542,2.72806,-1.41067
2019-01-30T15:28:36.692Z,-0.476101,2.60242,-1.39482
2019-01-30T15:28:41.001Z,-0.444640,2.62592,-1.37346
2019-01-30T15:28:45.311Z,-0.514490,2.64592,-1.35246
2019-01-30T15:28:49.620Z,-0.517432,2.87302,-1.40092
2019-01-30T15:28:53.930Z,-0.467644,2.67664,-1.33926
2019-01-30T15:28:58.239Z,-0.0815750,2.79157,-1.09502
2019-01-30T15:29:02.549Z,0.119071,2.72125,-1.11857
2019-01-30T15:29:06.859Z,0.0359012,2.81749,-1.22298
2019-01-30T15:29:11.168Z,0.0409924,2.88915,-1.10848
2019-01-30T15:29:15.478Z,0.00996271,2.92276,-1.18958
2019-01-30T15:29:19.787Z,0.348590,2.97590,-1.03077
2019-01-30T15:29:24.097Z,0.456212,2.95081,-1.04817
2019-01-30T15:29:28.406Z,0.327500,2.71135,-0.960595
2019-01-30T15:29:32.716Z,0.253294,2.98642,-0.985566
2019-01-30T15:29:37.026Z,0.345226,2.82891,-1.04746
2019-01-30T15:29:41.335Z,0.278752,3.01929,-0.969417
2019-01-30T15:29:45.645Z,0.191805,2.76229,-0.942766
2019-01-30T15:29:49.954Z,0.294305,2.71164,-0.996842
2019-01-30T15:29:54.264Z,0.00138137,2.69254,-1.00220
2019-01-30T15:29:58.573Z,0.0450512,2.67670,-0.999185
2019-01-30T15:30:02.883Z,0.0496409,2.69530,-0.991482
2019-01-30T15:30:07.193Z,-0.0872798,2.95428,-1.17085
2019-01-30T15:30:11.502Z,-0.00518922,2.62475,-1.15745
2019-01-30T15:30:15.812Z,-0.122235,2.73561,-1.29541
2019-01-30T15:30:20.121Z,-0.0731349,2.72612,-1.27870
2019-01-30T15:30:24.431Z,-0.223990,2.79602,-1.20077
2019-01-30T15:30:28.740Z,-0.155648,2.68157,-1.26033
2019-01-30T15:30:33.050Z,-0.118757,2.71143,-1.22527
2019-01-30T15:30:37.360Z,-0.0661568,2.80423,-1.26390
2019-01-30T15:30:41.669Z,-0.103734,2.73717,-1.21334
2019-01-30T15:30:45.979Z,-0.122614,2.67920,-1.23277
2019-01-30T15:30:50.288Z,-0.146689,2.88854,-1.30416
2019-01-30T15:30:54.598Z,-0.0620805,2.66670,-1.19715
2019-01-30T15:30:58.907Z,-0.0792648,2.80359,-1.17153
2019-01-30T15:31:03.217Z,-0.0540475,2.59093,-1.24038
2019-01-30T15:31:07.527Z,-0.133428,2.83973,-1.30493
2019-01-30T15:31:11.836Z,-0.0681249,2.55435,-1.24052
2019-01-30T15:31:16.146Z,-0.131098,2.84701,-1.21781
2019-01-30T15:31:20.455Z,-0.00603106,2.63699,-1.16344
2019-01-30T15:31:24.765Z,0.0172904,2.73487,-1.10465
2019-01-30T15:31:29.074Z,0.142042,2.71662,-1.07495
2019-01-30T15:31:33.384Z,0.198776,2.86853,-1.05124
2019-01-30T15:31:37.694Z,0.160536,2.89073,-1.04055
2019-01-30T15:31:42.003Z,0.206542,2.93370,-1.03334
2019-01-30T15:31:46.313Z,0.324855,2.67176,-0.941821
2019-01-30T15:31:50.622Z,0.205206,2.86474,-1.02285
2019-01-30T15:31:54.932Z,0.293819,2.65383,-0.940003
2019-01-30T15:31:59.241Z,0.272371,2.68342,-1.06323
2019-01-30T15:32:03.551Z,0.241795,2.82092,-1.12335
2019-01-30T15:32:07.861Z,0.272671,2.83676,-1.13386
2019-01-30T15:32:12.170Z,0.302079,2.87987,-1.14477
2019-01-30T15:32:16.480Z,0.288469,2.82616,-1.15919
2019-01-30T15:32:20.789Z,0.246869,2.89733,-1.17248
2019-01-30T15:32:25.099Z,0.0860154,2.64870,-1.10357
2019-01-30T15:32:29.408Z,-0.0377445,2.82935,-1.16622
2019-01-30T15:32:33.718Z,0.0379683,2.64873,-1.10269
2019-01-30T15:32:38.028Z,-0.0180363,2.85168,-1.18116
2019-01-30T15:32:42.337Z,0.0378134,2.69817,-1.19430
2019-01-30T15:32:46.647Z,-0.00191842,2.84527,-1.18911
2019-01-30T15:32:50.956Z,0.212581,2.64093,-1.34009
2019-01-30T15:32:55.266Z,0.316000,2.75672,-1.59366
2019-01-30T15:32:59.575Z,0.0848167,2.81065,-1.37858
2019-01-30T15:33:03.885Z,0.145630,2.53620,-1.43936
2019-01-30T15:33:08.195Z,-0.256949,2.62180,-1.01415
2019-01-30T15:33:12.504Z,-0.377998,2.64206,-0.921758
2019-01-30T15:33:16.814Z,-0.246433,2.58354,-1.08484
2019-01-30T15:33:21.123Z,-0.248847,2.62166,-1.09704
2019-01-30T15:33:25.433Z,-0.327733,2.53163,-1.04020
2019-01-30T15:33:29.742Z,-0.307492,2.56093,-1.02616
2019-01-30T15:33:34.052Z,-0.270066,2.87338,-1.17561
2019-01-30T15:33:38.362Z,-0.230446,2.67336,-1.10368
2019-01-30T15:33:42.671Z,-0.309229,2.80880,-1.17162
2019-01-30T15:33:46.981Z,-0.266965,2.64838,-1.11846
2019-01-30T15:33:51.290Z,-0.317876,2.77858,-1.15805
2019-01-30T15:33:55.600Z,-0.246717,2.64954,-0.981155
2019-01-30T15:33:59.909Z,-0.367431,2.82858,-1.12012
2019-01-30T15:34:04.219Z,-0.314964,2.59757,-1.03178
2019-01-30T15:34:08.529Z,-0.313291,2.74564,-1.06744
2019-01-30T15:34:12.838Z,-0.379351,2.56462,-1.43961
2019-01-30T15:34:17.148Z,-0.473051,2.67573,-1.51368
2019-01-30T15:34:21.457Z,-0.613076,2.73969,-1.61233
2019-01-30T15:34:25.767Z,-0.495476,2.76226,-1.57087
2019-01-30T15:34:30.076Z,-0.604180,2.69847,-1.56886
2019-01-30T15:34:34.386Z,-0.605909,2.77379,-1.66666
2019-01-30T15:34:38.696Z,-0.697650,2.74288,-1.74951
2019-01-30T15:34:43.005Z,-0.705658,2.72102,-1.70118
2019-01-30T15:34:47.315Z,-1.30039,2.22325,-1.96902
2019-01-30T15:34:51.624Z,-1.30645,2.14704,-2.10079
2019-01-30T15:34:55.934Z,-1.33779,2.08684,-2.15931
2019-01-30T15:35:00.243Z,-1.26930,1.93897,-2.05754
2019-01-30T15:35:04.553Z,-1.35987,2.12735,-2.04909
2019-01-30T15:35:08.863Z,-1.37833,1.90311,-2.11742
2019-01-30T15:35:13.172Z,-1.47723,1.96653,-2.20137
2019-01-30T15:35:17.482Z,-1.27201,2.06517,-1.99282
2019-01-30T15:35:21.791Z,-1.29791,2.24668,-1.93485
2019-01-30T15:35:26.101Z,-1.13858,2.20687,-1.90367
2019-01-30T15:35:30.410Z,-1.17535,2.30680,-1.92704
2019-01-30T15:35:34.720Z,-0.869842,2.46119,-1.67242
2019-01-30T15:35:39.030Z,-0.844389,2.58695,-1.49775
2019-01-30T15:35:43.339Z,-1.14364,2.24674,-1.65564
2019-01-30T15:35:47.649Z,-1.41981,2.05990,-2.00416
2019-01-30T15:35:51.958Z,-1.56407,1.56055,-2.39333
2019-01-30T15:35:56.268Z,-1.39878,1.89241,-2.11140
2019-01-30T15:36:00.577Z,-1.60735,1.53907,-2.19116
2019-01-30T15:36:04.887Z,-1.83746,1.23649,-1.99455
2019-01-30T15:36:09.197Z,-1.71607,1.34688,-2.19503
2019-01-30T15:36:13.506Z,-1.77004,1.24528,-2.12974
2019-01-30T15:36:17.816Z,-1.81965,1.36019,-2.23925
2019-01-30T15:36:22.125Z,-1.69180,1.27542,-2.13843
2019-01-30T15:36:26.435Z,-1.65995,1.44433,-2.28389
2019-01-30T15:36:30.744Z,-1.66732,1.23488,-2.19350
2019-01-30T15:36:35.054Z,-1.71512,1.37349,-2.20452
2019-01-30T15:36:39.364Z,-1.67117,1.33300,-2.06375
2019-01-30T15:36:43.673Z,-1.75950,1.44976,-2.12701
2019-01-30T15:36:47.983Z,-1.70607,1.34844,-2.21398
2019-01-30T15:36:52.292Z,-1.70305,1.40698,-2.27411
2019-01-30T15:36:56.602Z,-1.71417,1.20416,-2.20671
2019-01-30T15:37:00.911Z,-1.78677,1.39319,-2.24166
2019-01-30T15:37:05.221Z,-1.75509,1.26100,-2.22270
2019-01-30T15:37:09.531Z,-1.74084,1.38867,-2.31806
2019-01-30T15:37:13.840Z,-1.78256,1.52793,-2.21897
2019-01-30T15:37:18.150Z,-1.79085,1.26917,-2.15656
2019-01-30T15:37:22.459Z,-1.79806,1.16488,-2.22330
2019-01-30T15:37:26.769Z,-1.92138,1.23009,-2.29804
2019-01-30T15:37:31.078Z,-1.56952,1.36019,-2.26837
2019-01-30T15:37:35.388Z,-1.63397,1.43264,-2.15585
2019-01-30T15:37:39.698Z,-1.74984,1.34882,-2.16115
2019-01-30T15:37:44.007Z,-1.79677,1.36349,-2.09943
2019-01-30T15:37:48.317Z,-1.78379,1.28781,-2.15504
2019-01-30T15:37:52.626Z,-1.83990,1.26529,-2.10873
2019-01-30T15:37:56.936Z,-1.79216,1.44295,-2.07265
2019-01-30T15:38:01.245Z,-1.66715,1.39072,-2.00719
2019-01-30T15:38:05.555Z,-1.75178,1.48610,-1.98873
2019-01-30T15:38:09.865Z,-1.65716,1.47584,-1.96961
2019-01-30T15:38:14.174Z,-1.61343,1.49816,-1.98498
2019-01-30T15:38:18.484Z,-1.46063,1.65669,-1.99528
2019-01-30T15:38:22.793Z,-1.36834,1.67055,-1.98805
2019-01-30T15:38:27.103Z,-1.38274,1.63585,-2.10207
2019-01-30T15:38:31.412Z,-1.19998,1.65383,-2.00245
2019-01-30T15:38:35.722Z,-1.23238,1.77152,-1.89835
2019-01-30T15:38:40.032Z,-1.24666,1.69545,-2.06986
2019-01-30T15:38:44.341Z,-1.22315,1.78408,-2.05176
2019-01-30T15:38:48.651Z,-1.15933,1.75600,-1.96953
2019-01-30T15:38:52.960Z,-1.35229,1.54910,-2.06642
2019-01-30T15:38:57.270Z,-1.42200,1.61535,-2.09028
2019-01-30T15:39:01.579Z,-1.51105,1.47425,-2.16812
2019-01-30T15:39:05.889Z,-1.53210,1.58085,-2.01863
2019-01-30T15:39:10.199Z,-1.54295,1.63094,-1.89559
2019-01-30T15:39:14.508Z,-1.16388,1.88446,-1.76736
2019-01-30T15:39:18.818Z,-1.26574,1.80109,-1.80674
2019-01-30T15:39:23.127Z,-1.23596,1.80764,-1.85485
2019-01-30T15:39:27.437Z,-1.21149,1.88012,-1.90953
2019-01-30T15:39:31.746Z,-0.910043,2.00554,-1.77050
2019-01-30T15:39:36.056Z,-0.944542,1.98171,-1.84691
2019-01-30T15:39:40.366Z,-0.980283,2.01133,-1.87178
2019-01-30T15:39:44.675Z,-0.675329,2.21696,-1.76132
2019-01-30T15:39:48.985Z,-0.409900,2.29771,-1.84695
2019-01-30T15:39:53.294Z,-0.462512,2.32594,-1.77306
2019-01-30T15:39:57.604Z,-0.370115,2.29573,-1.77362
2019-01-30T15:40:01.913Z,-0.429890,2.34139,-1.72832
2019-01-30T15:40:06.223Z,-0.538262,2.30518,-1.66856
2019-01-30T15:40:10.533Z,-0.453106,2.38932,-1.70571
2019-01-30T15:40:14.842Z,-0.397600,2.47367,-1.66571
2019-01-30T15:40:19.152Z,-0.276946,2.46649,-1.57729
2019-01-30T15:40:23.461Z,-0.214675,2.48173,-1.60970
2019-01-30T15:40:27.771Z,-0.153231,2.53261,-1.60774
2019-01-30T15:40:32.080Z,-0.0820738,2.62767,-1.56141
2019-01-30T15:40:36.390Z,-0.0777924,2.52106,-1.60635
2019-01-30T15:40:40.700Z,-0.104348,2.46881,-1.51971
2019-01-30T15:40:45.009Z,-0.165973,2.56499,-1.61836
2019-01-30T15:40:49.319Z,-7.11974e-05,2.56762,-1.60366
2019-01-30T15:40:53.628Z,0.0393042,2.63499,-1.59606
2019-01-30T15:40:57.938Z,-0.160093,2.47930,-1.57639
2019-01-30T15:41:02.247Z,-0.171664,2.47548,-1.44037
2019-01-30T15:41:06.557Z,-0.513621,2.39708,-1.57770
2019-01-30T15:41:10.867Z,-0.819161,2.32820,-1.64441
2019-01-30T15:41:15.176Z,-1.49502,1.86681,-1.66810
2019-01-30T15:41:19.486Z,-1.56060,1.81029,-1.68395
2019-01-30T15:41:23.795Z,-1.61986,1.74858,-1.67721
2019-01-30T15:41:28.105Z,-1.70534,1.67432,-1.71908
2019-01-30T15:41:32.414Z,-1.72416,1.65451,-1.75689
2019-01-30T15:41:36.724Z,-1.92097,1.53773,-1.75889
2019-01-30T15:41:41.034Z,-1.96521,1.56930,-1.75341
2019-01-30T15:41:45.343Z,-1.97244,1.54857,-1.76362
2019-01-30T15:41:49.653Z,-1.96510,1.62222,-1.83053
2019-01-30T15:41:53.962Z,-1.90803,1.65730,-1.82469
2019-01-30T15:41:58.272Z,-1.83516,1.70517,-1.80382
2019-01-30T15:42:02.581Z,-1.81575,1.73265,-1.73415
2019-01-30T15:42:06.891Z,-1.89486,1.77492,-1.71527
2019-01-30T15:42:11.201Z,-1.82007,1.75500,-1.74864
2019-01-30T15:42:15.510Z,-1.86658,1.76592,-1.76574
2019-01-30T15:42:19.820Z,-1.80931,1.76632,-1.72704
2019-01-30T15:42:24.129Z,-1.82143,1.78366,-1.74325
2019-01-30T15:42:28.439Z,-1.85235,1.80459,-1.75692
2019-01-30T15:42:32.748Z,-1.71927,1.86586,-1.70973
2019-01-30T15:42:37.058Z,-1.72037,1.80707,-1.71702
2019-01-30T15:42:41.368Z,-1.74211,1.86520,-1.71528
2019-01-30T15:42:45.677Z,-1.69872,1.91342,-1.73994
2019-01-30T15:42:49.987Z,-1.71308,1.86597,-1.72519
2019-01-30T15:42:54.296Z,-1.63604,1.85931,-1.70662
2019-01-30T15:42:58.606Z,-1.70768,1.86494,-1.68212
2019-01-30T15:43:02.915Z,-1.65925,1.90725,-1.68400
2019-01-30T15:43:07.225Z,-1.65731,1.95380,-1.67071
2019-01-30T15:43:11.535Z,-1.68191,2.07455,-1.69625
2019-01-30T15:43:15.844Z,-1.62937,1.81222,-1.74446
2019-01-30T15:43:20.154Z,-1.76736,1.83512,-1.71983
2019-01-30T15:43:24.463Z,-1.57124,1.91471,-1.63223
2019-01-30T15:43:28.773Z,-1.59968,1.92161,-1.59044
2019-01-30T15:43:33.082Z,-1.70919,1.82397,-1.67223
2019-01-30T15:43:37.392Z,-1.72491,1.78917,-1.72182
2019-01-30T15:43:41.702Z,-1.70390,1.83562,-1.69659
